id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1208770572840251392,1208770572840251392,2019-12-22 23:25:37 CST,2019-12-22,23:25:37,+0800,2850269319,roryjosephquinn,Rory Quinn,,A summary of talks from IEEE #Vis2019 conference #dataviz  https://t.co/5CABu4IjSD,en,[],['https://medium.com/multiple-views-visualization-research-explained/a-reflection-on-vis2019-or-how-doomed-are-we-21b90d8b8ab5'],[],0,0,0,"['vis2019', 'dataviz']",[],https://twitter.com/RoryJosephQuinn/status/1208770572840251392,False,,0,,,,,,,,[],,,,
1205285053149798400,1205285053149798400,2019-12-13 08:35:24 CST,2019-12-13,08:35:24,+0800,993576667208601600,alexkale17,Alex Kale,,"ICYMI: I gave a talk at the #VisxVision Workshop at #VIS2019. In the talk ( https://t.co/XAOkHloZUJ, 43:11) and paper ( https://t.co/leK7892P0l), @JessicaHullman and I examine how users form priors through previous experience with visualizations and how this impacts perception.",en,"[{'screen_name': 'jessicahullman', 'name': 'jessica hullman', 'id': '1556132462'}]","['https://vimeo.com/378353877', 'https://tinyurl.com/wrtkxoz']",[],1,2,6,"['visxvision', 'vis2019']",[],https://twitter.com/AlexKale17/status/1205285053149798400,False,,0,,,,,,,,[],,,,
1198289170659233793,1198289170659233793,2019-11-24 01:16:16 CST,2019-11-24,01:16:16,+0800,275112702,voiceofvocer,VOCER,,Und los geht es mit dem VOCER Innovation Salon 2019: @MajaWeber1 im Gespräch mit @BastianBerbner #vis2019  https://t.co/6wNIwRGOW4,de,"[{'screen_name': 'majaweber1', 'name': 'maja weber', 'id': '577995258'}, {'screen_name': 'bastianberbner', 'name': 'bastian berbner', 'id': '338552148'}]",[],['https://pbs.twimg.com/media/EKEtpXvW4AAtQLc.jpg'],0,1,9,['vis2019'],[],https://twitter.com/VoiceOfVocer/status/1198289170659233793,False,,1,https://pbs.twimg.com/media/EKEtpXvW4AAtQLc.jpg,,,,,,,[],,,,
1197222720364171264,1197222720364171264,2019-11-21 02:38:34 CST,2019-11-21,02:38:34,+0800,102412944,manaswisaha,Manaswi Saha,,"“A Reflection on #VIS2019: Or, How Doomed Are We?” by Michael Correll ⁦@Birdbassador⁩  https://t.co/tVbu9PkugD",en,"[{'screen_name': 'birdbassador', 'name': 'the birdbassador', 'id': '274254972'}]",['https://link.medium.com/98xYHO2bM1'],[],0,0,1,['vis2019'],[],https://twitter.com/manaswisaha/status/1197222720364171264,False,,0,,,,,,,,[],,,,
1191637011653775361,1191637011653775361,2019-11-05 16:42:57 CST,2019-11-05,16:42:57,+0800,1125653455152934912,hoanghiem3,Hoa Nghiem,,What's your symbol of dignity? Excercise with #VIS2019 #IntegrityMe #Vietnam #nguoilamvuon #towardstransparency #HRE  https://t.co/r7kDzne8kq,en,[],[],['https://pbs.twimg.com/media/EImLi9YUEAALslu.jpg'],0,1,7,"['vis2019', 'integrityme', 'vietnam', 'nguoilamvuon', 'towardstransparency', 'hre']",[],https://twitter.com/HoaNghiem3/status/1191637011653775361,False,,1,https://pbs.twimg.com/media/EImLi9YUEAALslu.jpg,,,,,,,[],,,,
1188188731813126144,1188188731813126144,2019-10-27 04:20:43 CST,2019-10-27,04:20:43,+0800,2594440033,zhutianchen,Zhutian Chen,,Stack area chart  #VIS2019 #Vancouver  https://t.co/NnrfHjOZik,en,[],[],['https://pbs.twimg.com/media/EH1LQ7ZXkAA1L86.jpg'],0,0,4,"['vis2019', 'vancouver']",[],https://twitter.com/ZhutianChen/status/1188188731813126144,False,,1,https://pbs.twimg.com/media/EH1LQ7ZXkAA1L86.jpg,,,,,,,[],,,,
1187537094035546112,1187537094035546112,2019-10-25 09:11:21 CST,2019-10-25,09:11:21,+0800,34232100,visualdkarl,Daniel Karl,,"Conditional Parallel Coordinates @ VIS2019, Vancouver. #ieeevis #vis2019  https://t.co/HURwmR30oo",fr,[],[],"['https://pbs.twimg.com/media/EHr6r7eXUAAyFMd.jpg', 'https://pbs.twimg.com/media/EHr6r7eXkAEE8Cz.jpg']",0,0,1,"['ieeevis', 'vis2019']",[],https://twitter.com/visualdkarl/status/1187537094035546112,False,,1,https://pbs.twimg.com/media/EHr6r7eXUAAyFMd.jpg,,,,,,,[],,,,
1187493152816541699,1187493152816541699,2019-10-25 06:16:44 CST,2019-10-25,06:16:44,+0800,34232100,visualdkarl,Daniel Karl,,Conditional Parallel Coordinates  https://t.co/5wLJgZVqip  Simultaneously compare machine learning pipelines and hyper parameters. #ai #vis #ml  #ieeevis #vis2019,en,[],['https://arxiv.org/abs/1906.07716'],[],0,0,2,"['ai', 'vis', 'ml', 'ieeevis', 'vis2019']",[],https://twitter.com/visualdkarl/status/1187493152816541699,False,,0,,,,,,,,[],,,,
1187403824690094080,1187403824690094080,2019-10-25 00:21:47 CST,2019-10-25,00:21:47,+0800,288395998,duruofei,Ruofei Du,,Congratulations to @benbendc and @VarshneyAmitabh for joining the #Visualization Academy #Vis2019,en,"[{'screen_name': 'benbendc', 'name': 'ben shneiderman', 'id': '17268874'}, {'screen_name': 'varshneyamitabh', 'name': 'amitabh varshney', 'id': '4361862099'}]",[],[],0,0,4,"['visualization', 'vis2019']",[],https://twitter.com/DuRuofei/status/1187403824690094080,False,https://twitter.com/VarshneyAmitabh/status/1187149526018203648,0,,,,,,,,[],,,,
1187080532980449282,1187080532980449282,2019-10-24 02:57:08 CST,2019-10-24,02:57:08,+0800,1636029540,nu_camd,NortheasternCAMD,,We are representing our graduate degree offerings in #Information #Design &amp; #Visualization at the #IEEVis conference in Vancouver. Thanks to our friends from @NU_Vancouver for stopping by &amp; grabbing a photo of our faculty + #data experts @pciuccarelli + @pmcruz! #VIS2019  https://t.co/swqPf47riT,en,"[{'screen_name': 'pciuccarelli', 'name': 'paolo ciuccarelli', 'id': '17581976'}, {'screen_name': 'pmcruz', 'name': 'pedro m. cruz', 'id': '19500028'}]",[],['https://pbs.twimg.com/media/EHlbcUgUcAAi__5.jpg'],0,0,7,"['information', 'design', 'visualization', 'ieevis', 'data', 'vis2019']",[],https://twitter.com/NU_CAMD/status/1187080532980449282,False,,1,https://pbs.twimg.com/media/EHlbcUgUcAAi__5.jpg,,,,,,,[],,,,
1186821806226722817,1186821806226722817,2019-10-23 09:49:03 CST,2019-10-23,09:49:03,+0800,771219146138718208,astrikjei,Astrik Jeitler,,So this happened! Such a great experience presenting our VAST challenge submission RescueMark at #ieee #VIS2019 in Vancouver!  https://t.co/6zZC9L0vua,en,[],[],['https://pbs.twimg.com/media/EHhwIByUcAAIoMj.jpg'],0,1,3,"['ieee', 'vis2019']",[],https://twitter.com/AstrikJei/status/1186821806226722817,False,,1,https://pbs.twimg.com/media/EHhwIByUcAAIoMj.jpg,,,,,,,[],,,,
1186771770390523906,1186771770390523906,2019-10-23 06:30:13 CST,2019-10-23,06:30:13,+0800,2591404608,thomashurtut,Thomas Hurtut,,Great study seeking to move forward design studies and how to evaluate them: Criteria for rigor in visualization design study from @miriah_meyer et al. @ieeevis #vis2019 #infovis  https://t.co/mOOV183qoY  https://t.co/Amz64v9fhQ,en,"[{'screen_name': 'miriah_meyer', 'name': 'miriah meyer', 'id': '883747950085656577'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['https://arxiv.org/abs/1907.08495'],['https://pbs.twimg.com/media/EHhCoWlWwAAomWA.jpg'],0,0,1,"['vis2019', 'infovis']",[],https://twitter.com/ThomasHurtut/status/1186771770390523906,False,,1,https://pbs.twimg.com/media/EHhCoWlWwAAomWA.jpg,,,,,,,[],,,,
1186747041562660864,1186747041562660864,2019-10-23 04:51:58 CST,2019-10-23,04:51:58,+0800,2376675236,davledo,David Ledo,,Meanwhile at Vis2019 our colleagues won a best paper award on work they did over many years working with the NEB in Canada #Vis2019,en,[],[],[],0,0,13,['vis2019'],[],https://twitter.com/DavLedo/status/1186747041562660864,False,https://twitter.com/TheHesterView/status/1186697084105383936,0,,,,,,,,[],,,,
1186678354583396352,1186678354583396352,2019-10-23 00:19:01 CST,2019-10-23,00:19:01,+0800,2591404608,thomashurtut,Thomas Hurtut,,Two nuggets of career advice from Thomas Ertl @ieeevis #vis2019 1/ Appreciate non-linear life lines 2/ Do a little bit of everything yourself  https://t.co/dc9Zm2nSdJ,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],['https://pbs.twimg.com/media/EHftl4wWoAcQWdU.jpg'],0,0,2,['vis2019'],[],https://twitter.com/ThomasHurtut/status/1186678354583396352,False,,1,https://pbs.twimg.com/media/EHftl4wWoAcQWdU.jpg,,,,,,,[],,,,
1186674038812413954,1186674038812413954,2019-10-23 00:01:52 CST,2019-10-23,00:01:52,+0800,20682600,layik,Layik Hama,,I should perhaps print parts of this and display it around @ieeevis where I am. #VIS2019,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],[],0,0,5,['vis2019'],[],https://twitter.com/layik/status/1186674038812413954,False,https://twitter.com/RenwarNajm/status/1186036739112132609,0,,,,,,,,[],,,,
1186043124264529921,1186043124264529921,2019-10-21 06:14:51 CST,2019-10-21,06:14:51,+0800,19762342,ayan604,Andy Yan,,My first science + engineering conference...Nerd On! #vis2019 #ieeevis  https://t.co/4aIqfeoK7M,en,[],[],['https://pbs.twimg.com/media/EHWr7lbUcAAAjcw.jpg'],0,0,14,"['vis2019', 'ieeevis']",[],https://twitter.com/Ayan604/status/1186043124264529921,False,,1,https://pbs.twimg.com/media/EHWr7lbUcAAAjcw.jpg,,,,,,,[],,,,
1186003110239592451,1186003110239592451,2019-10-21 03:35:51 CST,2019-10-21,03:35:51,+0800,814274646,artistjaneadams,Jane Adams 🌱,,Super helpful website from the @uofutah @visdesignlab for #network #netsci graphing #visualization #dataviz strategies!  https://t.co/Ue6RSO2BCC   What a fantastic workshop @ieeevis #VIS2019  https://t.co/wZwOJk6szd,en,"[{'screen_name': 'uofutah', 'name': 'uofutah', 'id': '14761950'}, {'screen_name': 'visdesignlab', 'name': 'vis design lab', 'id': '1004751018528141313'}, {'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",['https://vdl.sci.utah.edu/mvnv/'],['https://pbs.twimg.com/media/EHWHiGNWoAMZZ7P.jpg'],0,3,21,"['network', 'netsci', 'visualization', 'dataviz', 'vis2019']",[],https://twitter.com/artistjaneadams/status/1186003110239592451,False,,1,https://pbs.twimg.com/media/EHWHiGNWoAMZZ7P.jpg,,,,,,,[],,,,
1185996611836530688,1185996611836530688,2019-10-21 03:10:01 CST,2019-10-21,03:10:01,+0800,395690116,jwkritchie,Jacob Ritchie,,Come see our presentation! #infovis #vis2019,en,[],[],[],0,0,2,"['infovis', 'vis2019']",[],https://twitter.com/jwkritchie/status/1185996611836530688,False,https://twitter.com/NElmqvist/status/1185991709102084096,0,,,,,,,,[],,,,
1185933173282099200,1185933173282099200,2019-10-20 22:57:56 CST,2019-10-20,22:57:56,+0800,837329373325848576,diego_rojo_,Diego Rojo,,"Today my first #ieeevis experience starts in #Vancouver! As conferences with so many parallel tracks are a bit like Choose Your Own Adventure books. In this #thread, I will tell mine😁. My adventure starts by giving thanks to @katrien_v (@AugmentHCI) for this opportunity #vis2019  https://t.co/dJ7q4ZuJRJ",en,"[{'screen_name': 'katrien_v', 'name': 'katrien verbert', 'id': '14685478'}, {'screen_name': 'augmenthci', 'name': 'augment', 'id': '783270203476049920'}]",[],['https://pbs.twimg.com/tweet_video_thumb/EHVH7pyU8AA5xoG.jpg'],1,2,13,"['ieeevis', 'vancouver', 'thread', 'vis2019']",[],https://twitter.com/Diego_Rojo_/status/1185933173282099200,False,,1,https://pbs.twimg.com/tweet_video_thumb/EHVH7pyU8AA5xoG.jpg,,,,,,,[],,,,
1185737113641328640,1185737113641328640,2019-10-20 09:58:52 CST,2019-10-20,09:58:52,+0800,208579168,hen_str,Hendrik Strobelt,,@ieeevis #vis2019 #vis19 #ieeevis19  https://t.co/eZNzBBgyTX,und,[],[],['https://pbs.twimg.com/media/EHSVnTNWoAArlTP.jpg'],2,1,9,"['vis2019', 'vis19', 'ieeevis19']",[],https://twitter.com/hen_str/status/1185737113641328640,False,,1,https://pbs.twimg.com/media/EHSVnTNWoAArlTP.jpg,,,,,,,[],,,,
1185736732144218113,1185736732144218113,2019-10-20 09:57:21 CST,2019-10-20,09:57:21,+0800,463866998,danielhaehn,ᴅᴀɴɪᴇʟ ʜᴀᴇʜɴ,,"Everybody please look at this well-crafted research portfolio from phd student @flekschas. Great story and background, beautiful details. #phdchat #academia #science #ieeevis #vis2019",en,"[{'screen_name': 'flekschas', 'name': 'fritz lekschas', 'id': '241173920'}]",[],[],0,0,4,"['phdchat', 'academia', 'science', 'ieeevis', 'vis2019']",[],https://twitter.com/danielhaehn/status/1185736732144218113,False,https://twitter.com/flekschas/status/1185577343202537474,0,,,,,,,,[],,,,
1185696229063311361,1185696229063311361,2019-10-20 07:16:24 CST,2019-10-20,07:16:24,+0800,208579168,hen_str,Hendrik Strobelt,,Weather getting better for @ieeevis #vis2019 - registration starts at 6 tonight  https://t.co/luTG2fB9Xa,en,"[{'screen_name': 'ieeevis', 'name': 'ieee vis', 'id': '179797676'}]",[],['https://pbs.twimg.com/media/EHRwbhsX0AUWJF4.jpg'],0,0,9,['vis2019'],[],https://twitter.com/hen_str/status/1185696229063311361,False,,1,https://pbs.twimg.com/media/EHRwbhsX0AUWJF4.jpg,,,,,,,[],,,,
1185605805351034880,1185605805351034880,2019-10-20 01:17:06 CST,2019-10-20,01:17:06,+0800,102412944,manaswisaha,Manaswi Saha,,Super duper excited for my first time at #VIS2019! Multiple interesting workshops and tutorials to attend around urban data visualizations and social good! Stoked! #urbandatavis #ieeevis,en,[],[],[],0,0,9,"['vis2019', 'urbandatavis', 'ieeevis']",[],https://twitter.com/manaswisaha/status/1185605805351034880,False,,0,,,,,,,,[],,,,
1184745050451927040,1184745050451927040,2019-10-17 16:16:46 CST,2019-10-17,16:16:46,+0800,395690116,jwkritchie,Jacob Ritchie,,Exciting! Another @dgpToronto paper at #vis2019! #ieeevis,en,"[{'screen_name': 'dgptoronto', 'name': 'dgp', 'id': '775336549936406528'}]",[],[],0,0,1,"['vis2019', 'ieeevis']",[],https://twitter.com/jwkritchie/status/1184745050451927040,False,https://twitter.com/ieeevis/status/1184019786327625728,0,,,,,,,,[],,,,
1177346438239531008,1177346438239531008,2019-09-27 06:17:19 CST,2019-09-27,06:17:19,+0800,30652070,hkmerrittjr,Ken Merritt,,Spending my night at #VIS2019 event. Excellent company and old friends! #VTInvest #proudsponsor  https://t.co/3aCrQwetpL,en,[],[],['https://pbs.twimg.com/media/EFbGPPKXoAE4Cih.jpg'],0,0,5,"['vis2019', 'vtinvest', 'proudsponsor']",[],https://twitter.com/hkmerrittjr/status/1177346438239531008,False,,1,https://pbs.twimg.com/media/EFbGPPKXoAE4Cih.jpg,,,,,,,[],,,,
1177323621989134339,1177323621989134339,2019-09-27 04:46:39 CST,2019-09-27,04:46:39,+0800,30652070,hkmerrittjr,Ken Merritt,,Thanks @Stonecutter_VT for sponsoring #VIS2019 investor speed dating! #Excellent #VTStartups  https://t.co/mCU6YeeZqb,en,"[{'screen_name': 'stonecutter_vt', 'name': 'stonecutter spirits', 'id': '2314159099'}]",[],['https://pbs.twimg.com/media/EFaxl_SXUAEfFft.jpg'],0,0,1,"['vis2019', 'excellent', 'vtstartups']",[],https://twitter.com/hkmerrittjr/status/1177323621989134339,False,,1,https://pbs.twimg.com/media/EFaxl_SXUAEfFft.jpg,,,,,,,[],,,,
1177291169035894787,1177291169035894787,2019-09-27 02:37:42 CST,2019-09-27,02:37:42,+0800,30652070,hkmerrittjr,Ken Merritt,,John Antonucci from @LaunchVT is keeping us all on track for the #VIS2019 investor speed dating #VTStartups #VTInvest  https://t.co/gJLSidv2Hu,en,"[{'screen_name': 'launchvt', 'name': 'launchvt', 'id': '1009200859'}]",[],['https://pbs.twimg.com/media/EFaUE-mWsAArn-g.jpg'],0,0,1,"['vis2019', 'vtstartups', 'vtinvest']",[],https://twitter.com/hkmerrittjr/status/1177291169035894787,False,,1,https://pbs.twimg.com/media/EFaUE-mWsAArn-g.jpg,,,,,,,[],,,,
1177288926538674177,1177288926538674177,2019-09-27 02:28:47 CST,2019-09-27,02:28:47,+0800,30652070,hkmerrittjr,Ken Merritt,,Madeline from @VTInnoCommons is getting us all prepared for the speed dating portion of #VIS2019 Looking forward to hearing M&amp;M client @Atmosphoria #VTInvest  https://t.co/41GSiRNPnQ,en,"[{'screen_name': 'atmosphoria', 'name': 'atmosphoria', 'id': '2978430183'}]",[],['https://pbs.twimg.com/media/EFaSCBfW4AMkReW.jpg'],0,0,1,"['vis2019', 'vtinvest']",[],https://twitter.com/hkmerrittjr/status/1177288926538674177,False,,1,https://pbs.twimg.com/media/EFaSCBfW4AMkReW.jpg,,,,,,,[],,,,
1176901457418870785,1176901457418870785,2019-09-26 00:49:07 CST,2019-09-26,00:49:07,+0800,30652070,hkmerrittjr,Ken Merritt,,Andy Stoll from @KauffmanFDN presenting at #VIS2019 #makingadifference #VTInvest  https://t.co/KOnZonFThl,en,"[{'screen_name': 'kauffmanfdn', 'name': 'kauffman foundation', 'id': '27015055'}]",[],['https://pbs.twimg.com/media/EFUxoX6XYAEloHM.jpg'],0,0,1,"['vis2019', 'makingadifference', 'vtinvest']",[],https://twitter.com/hkmerrittjr/status/1176901457418870785,False,,1,https://pbs.twimg.com/media/EFUxoX6XYAEloHM.jpg,,,,,,,[],,,,
1176852073704513536,1176852073704513536,2019-09-25 21:32:53 CST,2019-09-25,21:32:53,+0800,30652070,hkmerrittjr,Ken Merritt,,#VIS2019 is off to a great start this morning #VTInvest #ImpactInvest #BtheChange #WomenInvestors  https://t.co/UvB0QEFYut,en,[],[],"['https://pbs.twimg.com/media/EFUEuV3XoAAxugK.jpg', 'https://pbs.twimg.com/media/EFUEuVsWwAAxpFC.jpg', 'https://pbs.twimg.com/media/EFUEuXUXsAEtp5D.jpg']",0,0,3,"['vis2019', 'vtinvest', 'impactinvest', 'bthechange', 'womeninvestors']",[],https://twitter.com/hkmerrittjr/status/1176852073704513536,False,,1,https://pbs.twimg.com/media/EFUEuV3XoAAxugK.jpg,,,,,,,[],,,,
1175794067646636032,1175794067646636032,2019-09-22 23:28:45 CST,2019-09-22,23:28:45,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  🕺 In piazzetta Pellicani le performance artistiche e di ballo di Aics Venezia, Sahra Tribe, Acrobatic Swing Dance ed Estrotango  ⚽ Si danza anche a tema calcistico!  https://t.co/WulAJdY76m",it,[],[],"['https://pbs.twimg.com/media/EFFCd_qXsAEc9AO.jpg', 'https://pbs.twimg.com/media/EFFCd_lXYAYsSML.jpg', 'https://pbs.twimg.com/media/EFFCd_7XsAQ9uN8.jpg', 'https://pbs.twimg.com/media/EFFCd_zXYAUH8Hf.jpg']",0,1,2,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175794067646636032,False,,1,https://pbs.twimg.com/media/EFFCd_qXsAEc9AO.jpg,,,,,,,[],,,,
1175790797750513672,1175790797750513672,2019-09-22 23:15:45 CST,2019-09-22,23:15:45,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸#Vis2019🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  🕺In piazzetta Pellicani le performance artistiche e di ballo di Aics Venezia, Sahra Tribe, Acrobatic Swing Dance ed Estrotango  ➡ In rappresentanza dell'Amministrazione l'assessore Renato Boraso  https://t.co/Vpfjm65iur",it,[],[],"['https://pbs.twimg.com/media/EFE_fcoW4AAtflD.jpg', 'https://pbs.twimg.com/media/EFE_fctWkAATRSJ.jpg', 'https://pbs.twimg.com/media/EFE_fcrXYAIDTxY.jpg', 'https://pbs.twimg.com/media/EFE_fcoWwAEJKF3.jpg']",0,0,1,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175790797750513672,False,,1,https://pbs.twimg.com/media/EFE_fcoW4AAtflD.jpg,,,,,,,[],,,,
1175715912999215104,1175715912999215104,2019-09-22 18:18:12 CST,2019-09-22,18:18:12,+0800,103290607,comunevenezia,Comune di Venezia,,🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️ Possibilità di misurare la salute delle arterie   @FNOMCeO @SimonVenturini  https://t.co/b0BjsrASts,it,"[{'screen_name': 'fnomceo', 'name': 'fnomceo', 'id': '3028463843'}, {'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}]",[],[],0,0,0,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175715912999215104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1175715862969507844/pu/img/graTET_qhFPUL6zf.jpg,,,,,,,[],,,,
1175714554896166913,1175714554896166913,2019-09-22 18:12:48 CST,2019-09-22,18:12:48,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️ Informazioni, test gratuiti, enti e volontariato  https://t.co/If7WlkW0hO",it,[],[],"['https://pbs.twimg.com/media/EFD6Gi6XUAA8FEF.jpg', 'https://pbs.twimg.com/media/EFD6HbdWkAAjNPe.jpg', 'https://pbs.twimg.com/media/EFD6IM8XsAAHqDR.jpg', 'https://pbs.twimg.com/media/EFD6JVzWwAAkuNp.jpg']",0,1,2,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175714554896166913,False,,1,https://pbs.twimg.com/media/EFD6Gi6XUAA8FEF.jpg,,,,,,,[],,,,
1175711416839524352,1175711416839524352,2019-09-22 18:00:20 CST,2019-09-22,18:00:20,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️ L'assessore @SimonVenturini e il presidente @FNOMCeO Leoni tra gli stand  🔶 Sanità, benessere, prevenzione  https://t.co/8RcJFbrNdY",it,"[{'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}, {'screen_name': 'fnomceo', 'name': 'fnomceo', 'id': '3028463843'}]",[],"['https://pbs.twimg.com/media/EFD3OIgWwAA2Ebj.jpg', 'https://pbs.twimg.com/media/EFD3QJ0W4AAmUnq.jpg', 'https://pbs.twimg.com/media/EFD3RUIX4AA7Iyh.jpg', 'https://pbs.twimg.com/media/EFD3ShEWwAAbfzn.jpg']",0,0,3,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175711416839524352,False,,1,https://pbs.twimg.com/media/EFD3OIgWwAA2Ebj.jpg,,,,,,,[],,,,
1175707113286459393,1175707113286459393,2019-09-22 17:43:14 CST,2019-09-22,17:43:14,+0800,103290607,comunevenezia,Comune di Venezia,,🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️ Possibilità di misurare il livello di glicemia nel sangue  @FNOMCeO @SimonVenturini  https://t.co/wjfJPCvIz5,it,"[{'screen_name': 'fnomceo', 'name': 'fnomceo', 'id': '3028463843'}, {'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}]",[],[],0,0,0,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175707113286459393,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1175707061205815296/pu/img/M7yy8Al7hat7xwrt.jpg,,,,,,,[],,,,
1175706048415576064,1175706048415576064,2019-09-22 17:39:00 CST,2019-09-22,17:39:00,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni del territorio  ➡️ Presenti tra gli altri l'assessore @SimonVenturini, il presidente @FNOMCeO Leoni, la presidente della fondazione Ars Medica Mancin  https://t.co/xy88POncW4",it,"[{'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}, {'screen_name': 'fnomceo', 'name': 'fnomceo', 'id': '3028463843'}]",[],"['https://pbs.twimg.com/media/EFDyXX2WwAAq1ef.jpg', 'https://pbs.twimg.com/media/EFDyY6rW4AEQhv1.jpg', 'https://pbs.twimg.com/media/EFDyaIjXkAEzxpf.jpg']",1,1,3,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175706048415576064,False,,1,https://pbs.twimg.com/media/EFDyXX2WwAAq1ef.jpg,,,,,,,[],,,,
1175705162654130178,1175705162654130178,2019-09-22 17:35:28 CST,2019-09-22,17:35:28,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️ L'assessore @SimonVenturini: ""Un grande esempio di collaborazione tra Enti, quest'anno per contrastare la ludopatia""  https://t.co/EFLhS3xKJ5",it,"[{'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}]",[],"['https://pbs.twimg.com/media/EFDxgs4XUAE_PoA.jpg', 'https://pbs.twimg.com/media/EFDxhz4WkAAx_jD.jpg', 'https://pbs.twimg.com/media/EFDxjDvXoAElm15.jpg', 'https://pbs.twimg.com/media/EFDxkniXYAImARS.jpg']",0,0,2,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175705162654130178,False,,1,https://pbs.twimg.com/media/EFDxgs4XUAE_PoA.jpg,,,,,,,[],,,,
1175698489768120320,1175698489768120320,2019-09-22 17:08:58 CST,2019-09-22,17:08:58,+0800,103290607,comunevenezia,Comune di Venezia,,"🔸 #Vis2019 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro oltre 60 gazebi di associazioni e realtà del territorio  ➡️Dimostrazione di danza contemporanea di Aurora, atleta della Nazionale della Terraglio Danza  @FNOMCeO @SimonVenturini  https://t.co/aqZF6GDGxV",it,"[{'screen_name': 'fnomceo', 'name': 'fnomceo', 'id': '3028463843'}, {'screen_name': 'simonventurini', 'name': 'simone venturini', 'id': '555474234'}]",[],[],0,0,2,"['vis2019', 'mestre']",[],https://twitter.com/comunevenezia/status/1175698489768120320,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1175696715896238081/pu/img/vH2if_Sd63vgmVHz.jpg,,,,,,,[],,,,
1175695155875241989,1175695155875241989,2019-09-22 16:55:43 CST,2019-09-22,16:55:43,+0800,103290607,comunevenezia,Comune di Venezia,,🔸 #Vis2019 #VeneziaInSalute 🔸  Continua la due giorni dedicata alla salute e al benessere a #Mestre  ✅ In centro città oltre 60 gazebi di associazioni e realtà del territorio  https://t.co/a5hNToChiL,it,[],[],"['https://pbs.twimg.com/media/EFDoel8WkAEbiW6.jpg', 'https://pbs.twimg.com/media/EFDofbJXYAIiOwH.jpg', 'https://pbs.twimg.com/media/EFDof0IXYAYFLRu.jpg', 'https://pbs.twimg.com/media/EFDogYyWwAAElAh.jpg']",0,3,5,"['vis2019', 'veneziainsalute', 'mestre']",[],https://twitter.com/comunevenezia/status/1175695155875241989,False,,1,https://pbs.twimg.com/media/EFDoel8WkAEbiW6.jpg,,,,,,,[],,,,
